gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000229205.1	0	0.000178	0	0	0	0.011094	0.246065	0	0.000177	0	0.010805	0	0	0.764375	0	0	0	0.002286	0	0	0	0	0.000175	0	0	0	0	0	0.005474	0	0	0.000274	1.02596357906237	1.040903	0.0197172125295313	0.03252821875	0	0.764375	K562.longPolyA	K562.longPolyA	3.10639465181964	0.615857057801603	none	low	none	none	none	mid	high	none	low	none	low	none	none	high	none	none	none	low	none	none	none	none	low	none	none	none	none	none	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000229205	ENSG00000229205	rest	nonFunctional	ENSG00000229205	0
ENSG00000229308.1	0	0	0	0	0	0.806854	0	0	0	0	1.620192	0	0	0	0	0	0	0	0	0	0	0	0	0.003363	0.00074	0	0	0	0	0	0	0	0.934981054149455	2.431149	0.0997207961586361	0.07597340625	0	1.620192	HUVEC.longPolyA	none	2.00803615028246	0.562929550431423	none	none	none	none	none	high	none	none	none	none	high	none	none	none	none	none	none	none	none	none	none	none	none	low	low	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000229308	ENSG00000229308	rest	nonFunctional	ENSG00000229308	0
ENSG00000229656.2	0	6.7e-05	0.007444	0.011589	0	0.000191	0	0.020614	0.000896	0.335205	0.011384	0.001485	0	0.000448	0.012278	0.050161	0.023281	0.002185	0.191007	0.012166	0.00217	0.044772	0.016601	0	0.754197	0.001668	0.000236	0	0.00814	0.03446	0.032283	0.000147	2.48297418136817	1.575075	0.0209298409586683	0.04922109375	0	0.754197	A549.longPolyA	none	2.24995748870094	0.427049177133027	none	low	mid	low	none	low	none	low	low	mid	low	low	none	low	mid	mid	mid	low	high	mid	low	high	mid	none	high	low	low	none	mid	mid	mid	low	yes	unknown	derrienLncRNA	ENSG00000229656	ENSG00000229656	rest	nonFunctional	ENSG00000229656	0
ENSG00000229807.3	0	0.000483	0.04639	0.000676	0.000374	0.006807	0.44711	0.000534	0.001612	0.866614	0.000707	0.002746	0.074673	1.510311	0.000794	0.653207	1.130535	0.018649	1.516105	0.000464	0.630002	0.000285	3.410267	0.001909	0.000629	0.028714	0.000817	1.487888	0.014794	0.64367	0.056454	4.159434	3.20779845605613	16.713654	0.983031176029641	0.5223016875	0	4.159434	GM12878.longPolyA	none	1.21967986670838	0.258302766636073	none	low	high	low	low	mid	high	low	low	high	low	low	high	high	low	high	high	mid	high	low	high	low	high	low	low	high	low	high	mid	high	mid	high	yes	unknown	derrienLncRNA	ENSG00000229807	ENSG00000229807	rest	nonFunctional	ENSG00000229807	1
ENSG00000230257.1	0.000266	0	0	0.005195	0	0.024141	0.210996	0	0.000401	0	0.143844	0	0	1.112522	0.001273	0	0	0	0	0	0.000642	0	0.000796	0.000877	0.001668	0	0.002261	0	0.003646	0	0.000823	0	1.2505386149032	1.509351	0.0397535170303054	0.04716721875	0	1.112522	K562.longPolyA	K562.longPolyA	5.27271607044683	0.618078059740036	low	none	none	low	none	mid	high	none	low	none	mid	none	none	high	low	none	none	none	none	none	low	none	low	low	low	none	low	none	low	none	low	none	yes	unknown	derrienLncRNA	ENSG00000230257	ENSG00000230257	rest	nonFunctional	ENSG00000230257	0
ENSG00000230724.3	0.005241	0.004654	0.007107	0.034923	0.032856	0.027062	0.11988	0.063093	0.004937	0.365659	0.507678	0.264587	0.000269	0.615995	0.029625	0.038792	0.03881	0.081095	0.100653	0.120327	0.010796	0.005969	0.280513	0.154496	0.04101	0.010889	0.709108	0.046779	0.073711	0.051525	0.012162	0.078884	3.87169956364587	3.939085	0.0334382214247006	0.12309640625	0.000269	0.709108	H1.HESC.longPolyA	none	1.15115869446992	0.20223003727591	mid	mid	mid	mid	high	mid	high	mid	mid	mid	high	high	low	high	mid	mid	mid	mid	mid	mid	mid	mid	high	high	mid	mid	high	high	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000230724	ENSG00000230724	rest	nonFunctional	ENSG00000230724	0
ENSG00000230937.3	8.2e-05	0	0.654425	0.000199	0.070723	0	0	0	0	6.311177	0.000112	0.120176	0.38988	0	0.000287	3.639319	5.343634	0.000665	3.494652	0	0	0	0	0.700382	0	0.000142	0.073613	0.039393	0.000793	0.001703	0	0.057635	2.46572278313352	20.898992	2.62239267958645	0.6530935	0	6.311177	NHEK.longPolyA	none	1.1810646088411	0.299052865127186	low	none	high	low	high	none	none	none	none	high	low	mid	high	none	low	high	high	low	high	none	none	none	none	high	none	low	mid	mid	low	low	none	mid	yes	unknown	derrienLncRNA	ENSG00000230937	ENSG00000230937	rest	nonFunctional	ENSG00000230937	0
ENSG00000230952.1	0	0	0	0.000626	0	0.000286	0	0	0	0	0	0	0	0	0	0	0	1.004925	0	1.59937	0	0	0	0	0	0	0	0	0.789085	0.000748	0.001463	0	1.53161658014379	3.396503	0.123548699794789	0.10614071875	0	1.59937	HEPG2.longPolyA	none	1.59153170634624	0.421408692001693	none	none	none	low	none	low	none	none	none	none	none	none	none	none	none	none	none	high	none	high	none	none	none	none	none	none	none	none	high	low	low	none	yes	unknown	derrienLncRNA	ENSG00000230952	ENSG00000230952	rest	nonFunctional	ENSG00000230952	0
ENSG00000231106.1	0	0	0	0	0	0	0.000494	0	0	0	0	0	0	0.001151	0.001992	0	0	0	0	0.00137	0	0	0.000526	0.002318	0	0.001222	0	0	0.000475	0.849306	0	0	0.119059259304742	0.858854	0.0225253071162863	0.0268391875	0	0.849306	NHLF.longPolyA	NHLF.longPolyA	366.39603106126	0.925294025770107	none	none	none	none	none	none	low	none	none	none	none	none	none	low	low	none	none	none	none	low	none	none	low	low	none	low	none	none	low	high	none	none	yes	unknown	derrienLncRNA	ENSG00000231106	ENSG00000231106	rest	nonFunctional	ENSG00000231106	0
ENSG00000231698.1	0	0	0	0	0	0	0	0	0	0	0.00129	0.000267	0	0	0	0	0	0	0	0	0	0	0	1.139129	0	0	2.506201	0	0	0	0	0	0.901321334806564	3.646887	0.231065864249015	0.11396521875	0	2.506201	H1.HESC.longPolyA	none	2.20010288562577	0.578779237676439	none	none	none	none	none	none	none	none	none	none	low	low	none	none	none	none	none	none	none	none	none	none	none	high	none	none	high	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000231698	ENSG00000231698	rest	nonFunctional	ENSG00000231698	0
ENSG00000232151.3	0.001247	0.009317	0.002524	0.118757	0.002687	0.038333	0.0314	0.158597	0.059214	0.315069	0.018158	0.141645	0.001923	0.074808	0.207701	0.201082	0.027755	0.020307	0.117115	0.053249	0.010127	0.007883	0.116604	0.062945	0.175461	0.002232	0.163186	0.068356	0.035407	0.196008	0.050152	0.337683	4.27826161257381	2.826932	0.00832864962424193	0.088341625	0.001247	0.337683	GM12878.longPolyA	none	1.07177475410148	0.148066522925737	low	mid	low	mid	low	mid	mid	mid	high	mid	low	high	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	high	low	high	high	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000232151	ENSG00000232151	rest	nonFunctional	ENSG00000232151	0
ENSG00000232271.1	0	0	0	0.001745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401188	0	0	0	2.071529	0.647604503308844	2.474462	0.137446602767415	0.0773269375	0	2.071529	GM12878.longPolyA	GM12878.longPolyA	5.16348694377698	0.705668991497845	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	high	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000232271	ENSG00000232271	rest	nonFunctional	ENSG00000232271	0
ENSG00000232274.1	0	0.000111	0	0.003848	0.003153	0.000545	0.013296	0.002113	0.001567	0	0.003625	0.045574	0	0.07355	0.011917	0.003174	0	0.044222	0.001875	0.351347	0.04211	0.039116	0.377634	0.000332	0.685412	0.000242	0	0.003248	0.060453	0.020289	0.000798	0.035579	2.7253786028051	1.82513	0.0209745590076411	0.0570353125	0	0.685412	A549.longPolyA	none	1.81501665633921	0.353228051594323	none	low	none	low	low	low	mid	low	low	none	low	mid	none	mid	mid	low	none	mid	low	high	high	high	high	low	high	low	none	low	mid	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000232274	ENSG00000232274	rest	nonFunctional	ENSG00000232274	0
ENSG00000232324.1	0	0.000126	0	0	0.004513	0	0	0.001842	0.000194	0	0	0	0.00521	0	0	0	0	0.211444	0	0.122254	0	0.089507	0.001153	0	0.141168	0	0	0	0.155491	0	0.042052	0	2.56331566120203	0.774954	0.0030588812475121	0.0242173125	0	0.211444	HEPG2.longNonPolyA	none	1.35984719372825	0.276915198531246	none	low	none	none	mid	none	none	low	low	none	none	none	low	none	none	none	none	high	none	mid	none	high	low	none	mid	none	none	none	high	none	mid	none	yes	unknown	derrienLncRNA	ENSG00000232324	ENSG00000232324	rest	nonFunctional	ENSG00000232324	0
ENSG00000232388.1	0.181115	0.163067	0.161683	1.366434	0.172774	0.584659	0.078648	3.625702	0.166465	2.234265	0.977047	0.867831	0.215353	0.883947	1.260383	1.163446	0.114383	1.48215	1.564275	2.062631	0.206437	0.430606	1.489151	0.279527	2.152066	0.177407	0.905144	0.164824	1.525513	2.462267	0.806301	1.125378	4.46341368792364	31.050879	0.744984418313451	0.97033996875	0.078648	3.625702	BJ.longPolyA	none	1.47250562185173	0.145514624491311	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000232388	ENSG00000232388	rest	nonFunctional	ENSG00000232388	0
ENSG00000232527.3	0.053743	0.03122	0.04395	0.591986	0.040126	0.056405	0.015033	0.703956	0.038366	1.197304	0.40938	0.071532	0	0.09609	0.445922	0.177046	0.088796	0.131541	0.429923	0.316249	0.043483	0.015396	0.343652	0.00459	0.259423	0.057667	0.010735	0.016257	0.157607	0.536189	0.010421	0.119927	4.03875819925504	6.513915	0.0711645275140071	0.20355984375	0	1.197304	NHEK.longPolyA	none	1.70082221047906	0.205441928013127	high	high	high	high	high	high	mid	high	high	high	high	mid	none	mid	high	mid	high	high	high	high	high	mid	high	low	high	high	low	mid	high	high	mid	mid	yes	unknown	derrienLncRNA	ENSG00000232527	ENSG00000232527	rest	nonFunctional	ENSG00000232527	0
ENSG00000233137.1	0.004514	0.011843	0.005515	0.408345	0.024356	0.032818	0.063493	0.437356	0.023426	0.404449	0.27404	0.341944	0.009758	0.374547	0.365173	0.219899	0.046059	0.089856	0.315195	0.217395	0.038507	0.034916	0.38892	0.140275	0.424922	0.020456	0.277844	0.069543	0.072562	0.845645	0.482574	0.685745	4.324317761634	7.15189	0.0471190869693508	0.2234965625	0.004514	0.845645	NHLF.longPolyA	none	1.23317705561105	0.146917413404909	mid	mid	mid	high	mid	mid	high	high	mid	mid	mid	high	mid	high	high	mid	mid	mid	high	high	high	high	high	high	high	high	high	high	mid	high	high	high	yes	unknown	derrienLncRNA	ENSG00000233137	ENSG00000233137	rest	nonFunctional	ENSG00000233137	0
ENSG00000233236.1	0	0	0	0	0	0.002896	0.020304	0	0	0	0	0	0	0.393455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032942	0.005353	0	0	0.250123	1.43992192776568	0.705073	0.00656024430257964	0.02203353125	0	0.393455	K562.longPolyA	none	1.57304606133782	0.483446079462551	none	none	none	none	none	low	mid	none	none	none	none	none	none	high	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	low	none	none	high	yes	unknown	derrienLncRNA	ENSG00000233236	ENSG00000233236	rest	nonFunctional	ENSG00000233236	0
ENSG00000234147.1	0	0	0	0.012767	0	0.001548	0.039946	0.014756	0	0.001739	0.00592	0.002357	0	0.883686	0.002398	0.002217	0	0.253268	0.008215	0.534569	0.013051	0	0.16532	0	0.00424	0	0.005892	0.040839	0.251643	0.057031	0.229139	0.353104	2.99153645976764	2.883645	0.036969003821249	0.09011390625	0	0.883686	K562.longPolyA	none	1.65308126733873	0.302403502666062	none	none	none	low	none	low	mid	low	none	low	low	low	none	high	low	low	none	high	low	high	mid	none	high	none	low	none	low	mid	high	mid	high	high	yes	unknown	derrienLncRNA	ENSG00000234147	ENSG00000234147	rest	nonFunctional	ENSG00000234147	0
ENSG00000234327.1	0	0.000326	0	0.709689	0.000804	0.002762	0.017295	0.439373	0.000889	0.315742	0.391024	0.204568	0	1.409006	0.225775	0.324136	0.000899	0.002817	0.180398	0.21324	0.001333	0.001147	0.371336	0.009971	0.539234	0.000557	0.406236	0.010963	0.009169	0.487521	0.962651	1.0274	3.78480351656202	8.266261	0.125464293451652	0.25832065625	0	1.409006	K562.longPolyA	none	1.37142884952307	0.194041178486721	none	low	none	high	low	low	mid	high	low	mid	high	high	none	high	high	high	low	low	mid	high	low	low	high	low	high	low	high	mid	mid	high	high	high	yes	unknown	derrienLncRNA	ENSG00000234327	ENSG00000234327	rest	nonFunctional	ENSG00000234327	0
ENSG00000234431.2	0.009013	0.00506	0.001187	0.6348	0.002172	0.073761	0.027668	0.251887	0.006626	0.824865	1.201111	0.092289	0	0.318337	0.124244	0.291101	0.053777	0.00802	0.434548	0.217292	0.00232	0.007645	0.109283	0.014245	0.101838	0.002631	0.041344	0.0414	0.01033	0.375424	0.043448	0.508022	3.74223253526603	5.835688	0.0776675866285161	0.18236525	0	1.201111	HUVEC.longPolyA	none	1.45613039709528	0.223783198224006	mid	mid	low	high	low	high	mid	mid	mid	high	high	mid	none	high	mid	high	mid	low	high	high	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000234431	ENSG00000234431	rest	nonFunctional	ENSG00000234431	0
ENSG00000234449.1	0.000902	0.022215	0.087992	0.127057	0.056119	0.071677	0.417905	0.114992	0.059522	2.873794	0.320503	0.114532	0.00432	1.195162	0.223885	0.231714	0.515254	0.102295	1.262391	0.108198	0.086635	0.038981	0.846277	0.321002	0.137215	0.033362	0.488092	0.224601	0.097768	0.580757	0.134414	0.65236	3.94104253749293	11.551893	0.31513874141062	0.36099665625	0.000902	2.873794	NHEK.longPolyA	none	2.27646901791917	0.258230698847192	low	high	high	mid	high	high	high	mid	high	high	high	mid	low	high	high	mid	high	high	high	mid	high	high	high	high	mid	high	high	high	high	high	mid	high	yes	unknown	derrienLncRNA	ENSG00000234449	ENSG00000234449	rest	nonFunctional	ENSG00000234449	0
ENSG00000234456.2	0.00104	0.008149	0.000235	0.256831	0	0.026644	0	0.653862	0.025889	0.119956	0.492205	0	0.015397	0.000266	0.663275	0.021721	0.002915	0.059913	0.029742	0.294367	0.016663	0.002558	0.479171	0.009228	0.018862	0.005038	0.008008	0	0.032941	1.857095	0	7.4e-05	2.95192236167833	5.102045	0.133878057476797	0.15943890625	0	1.857095	NHLF.longPolyA	none	2.79988692472956	0.344846779678302	low	mid	low	mid	none	mid	none	high	high	mid	high	none	mid	low	high	low	low	mid	mid	high	mid	mid	high	low	mid	mid	low	none	mid	high	none	low	yes	unknown	derrienLncRNA	ENSG00000234456	ENSG00000234456	rest	nonFunctional	ENSG00000234456	0
ENSG00000234722.2	0	0	0	0	0	0.00421	0.231949	0	0	0	0	0	0	0.918273	0	0	0	0.000308	0	0	0	0	0	0.000122	0	0	0	0	0.003496	0.000933	0	0.000572	0.804035366218901	1.159863	0.0275811879542087	0.03624571875	0	0.918273	K562.longPolyA	K562.longPolyA	3.95894356086898	0.663995134435827	none	none	none	none	none	low	high	none	none	none	none	none	none	high	none	none	none	low	none	none	none	none	none	low	none	none	none	none	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000234722	ENSG00000234722	rest	nonFunctional	ENSG00000234722	0
ENSG00000234741.2	0.075534	0.06842	0.112083	0.712459	0.210792	0.127715	0.758835	1.220717	0.104692	1.51197	1.029137	0.81782	0.114575	2.414096	0.746832	0.905177	0.378443	1.22787	0.898467	0.663252	0.069456	0.162035	0.863371	1.166993	1.746737	0.05259	1.120716	0.427373	0.683509	0.968803	1.746246	0.700062	4.54248496382564	23.806777	0.343971665271338	0.74396178125	0.05259	2.414096	K562.longPolyA	none	1.38206037886642	0.130600764677734	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000234741	ENSG00000234741	rest	nonFunctional	ENSG00000234741	1
ENSG00000234883.1	0	0.000513	0	0.015842	0	0.010155	0.000167	0.021674	0.00948	0.008369	0.053949	0	0	0	0.172713	0.00251	0.001404	0.000139	0.007528	0	0	0	0.000133	0.000992	0	0.001486	0.002668	0.641506	0.000189	0.09404	0.000327	11.555399	0.572877391121452	12.601183	4.1619108911839	0.39378696875	0	11.555399	GM12878.longPolyA	GM12878.longPolyA	18.0129242750652	0.793138415272729	none	low	none	mid	none	mid	low	low	mid	low	mid	none	none	none	mid	low	low	low	low	none	none	none	low	low	none	low	low	high	low	mid	low	high	yes	unknown	derrienLncRNA	ENSG00000234883	ENSG00000234883	rest	nonFunctional	ENSG00000234883	1
ENSG00000234978.1	0.000655	0.003027	0.002831	0.090499	0.011056	0.0054	0.240339	0.026949	0.009648	0.052905	0.008365	0.084446	0.002539	1.171953	0.067133	0.043234	0.017972	0.026427	0.057636	0.020553	0.034693	0.009807	0.209645	0	0.086883	0.000589	0	0.017882	0.023537	0.071687	0.049939	0.085605	3.16201461508954	2.533834	0.0428891343924798	0.0791823125	0	1.171953	K562.longPolyA	K562.longPolyA	4.87624979716151	0.415467721186519	low	mid	low	mid	mid	low	high	mid	mid	mid	low	mid	low	high	mid	mid	mid	mid	mid	mid	high	mid	high	none	mid	low	none	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000234978	ENSG00000234978	rest	nonFunctional	ENSG00000234978	0
ENSG00000235152.1	0	0	0	0	0	0	0	0	0	0	0.000921	0	0	0	0	0	0	0	0	0	0	0	0	1.041071	0	0	0.499596	0.000433	0	0.001962	0	0	0.93203346954675	1.543983	0.040610758578128	0.04824946875	0	1.041071	H1.HESC.longNonPolyA	none	2.0838257311908	0.568881026504967	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	high	none	none	high	low	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000235152	ENSG00000235152	rest	nonFunctional	ENSG00000235152	0
ENSG00000235385.1	0	0.000159	0.00057	0.003437	0	0.002308	0.001134	0.001112	0.000222	0.009012	0.011801	0.00274	0	0.002436	0.001457	0.005081	0.006238	0	0.006199	0.000371	0.078426	0.000237	0.507363	0.000676	0.001562	0	0.001776	0.008008	0.000623	0.019698	0.000184	0.012594	1.63113832041445	0.685424	0.00806009966664516	0.0214195	0	0.507363	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	6.4693213985158	0.620617968549242	none	low	low	low	none	low	low	low	low	low	low	low	none	low	low	low	low	none	low	low	high	low	high	low	low	none	low	mid	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000235385	ENSG00000235385	rest	nonFunctional	ENSG00000235385	0
ENSG00000235398.1	0.001652	0.002631	0.012789	0.168991	0.008098	0.00461	0.021388	0.059775	0.034785	0.526829	0.009231	0.248451	0.00908	0.154204	0.213094	0.497978	0.04577	0.024525	0.264128	0.028841	0.00833	0.002512	0.079515	0.134905	0.11235	0.010733	0.252843	0.090216	0.041192	0.217919	0.037971	0.414478	4.0525478668205	3.739814	0.0212489938726089	0.1168691875	0.001652	0.526829	NHEK.longPolyA	none	1.05793629437445	0.167905855961427	low	mid	mid	mid	mid	low	mid	mid	high	high	low	high	mid	mid	mid	high	mid	mid	high	mid	mid	mid	mid	high	mid	mid	high	high	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000235398	ENSG00000235398	rest	nonFunctional	ENSG00000235398	0
ENSG00000235576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001866	0	0	0	0	0.00633	0	0	0	0	0	0	0	0	0.130177	0	0	0	5.76839	0.168940904790961	5.906763	1.03874209705539	0.18458634375	0	5.76839	GM12878.longPolyA	GM12878.longPolyA	44.3118984152346	0.891311266384762	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	low	none	none	none	none	none	none	none	none	high	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000235576	ENSG00000235576	rest	nonFunctional	ENSG00000235576	0
ENSG00000236094.1	0	0	0	0.021699	0	0	0	0.017325	0.000502	0	0.001833	0	0	0	0.012952	0	0	0	0	0.002235	0.000683	0	0.003117	0.118149	0	0.007296	0.505552	0.000782	0	0.061146	0	0.001745	1.66261562754474	0.755016	0.00827358845012903	0.02359425	0	0.505552	H1.HESC.longPolyA	H1.HESC.longPolyA	4.27893591989776	0.565322735216777	none	none	none	mid	none	none	none	low	low	none	low	none	none	none	mid	none	none	none	none	low	low	none	low	high	none	mid	high	low	none	mid	none	low	yes	unknown	derrienLncRNA	ENSG00000236094	ENSG00000236094	rest	nonFunctional	ENSG00000236094	0
ENSG00000236537.1	0.022595	0.05825	0.002492	0.70061	0.024206	0.174912	0.318742	0.1671	0.154954	0.455153	0.075165	0.143627	0	0.128517	0.16475	0.159865	0.278609	0.153968	0.159502	0.195903	0.165071	0.061539	0.349137	0.245991	0.126755	0.007817	0.025888	0.118551	0.227787	0.322825	0.067077	0.101502	4.50791054380116	5.35886	0.0214536636138548	0.167464375	0	0.70061	HSMM.longPolyA	none	1.53928459221405	0.158629250994965	high	high	low	high	mid	high	high	mid	high	mid	mid	high	none	mid	mid	mid	high	high	mid	high	high	high	high	high	mid	mid	mid	high	high	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000236537	ENSG00000236537	rest	nonFunctional	ENSG00000236537	0
ENSG00000236673.1	9.5e-05	0	0	0.000144	0	0	0	0	0	0	0.001119	0	0	0	0	0	0	0.000753	0	0	0	0	0	0.786768	0	0	1.793425	0	0.001281	0.000174	0	0	0.90396153857365	2.583759	0.116992308267805	0.08074246875	0	1.793425	H1.HESC.longPolyA	none	2.27948391393651	0.584100576994748	low	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	high	none	none	high	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000236673	ENSG00000236673	rest	nonFunctional	ENSG00000236673	0
ENSG00000237188.1	0.000202	0.004637	0.000333	0.122314	0.003258	0.012331	0.010751	0.152335	0.014314	0.093897	0.041124	0.250691	0	0.031323	0.144081	0.038476	0.010338	0.019519	0.068047	0.146648	0.015503	0.002247	0.179183	0.035303	0.086813	0	0.015031	0.029756	0.026456	0.339193	0.089114	0.069976	4.0632782863042	2.053194	0.00648284529493145	0.0641623125	0	0.339193	NHLF.longPolyA	none	1.35303221894683	0.189496080409714	low	mid	low	mid	low	mid	mid	mid	mid	mid	mid	high	none	mid	mid	mid	mid	mid	mid	mid	mid	mid	high	mid	mid	none	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000237188	ENSG00000237188	rest	nonFunctional	ENSG00000237188	0
ENSG00000237372.1	0	0	0	0.011091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026687	0	0	0.048135	0.152981	0	0	0	0.540859	1.32898918056926	0.779753	0.0096801086471119	0.02436728125	0	0.540859	GM12878.longPolyA	GM12878.longPolyA	3.53546518848746	0.583724566504221	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	mid	high	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000237372	ENSG00000237372	rest	nonFunctional	ENSG00000237372	0
ENSG00000237643.1	0	0.002113	0	0	0	0.026142	0.353285	0	0.001492	0.005952	0.008865	0	0	11.216364	0	0.006324	0.001073	0.004817	0.028879	0.009215	0	2e-04	0	0	0.001752	0	0.004149	0.000892	0.047779	0	0	0.00168	0.332590739313425	11.720973	3.92395364723973	0.36628040625	0	11.216364	K562.longPolyA	K562.longPolyA	31.7487694071359	0.852123266909359	none	mid	none	none	none	mid	high	none	low	low	low	none	none	high	none	low	low	low	mid	low	none	low	none	none	low	none	low	low	mid	none	none	low	yes	unknown	derrienLncRNA	ENSG00000237643	ENSG00000237643	rest	nonFunctional	ENSG00000237643	0
ENSG00000241860.1	0.005916	0.007065	0.013263	0.008207	0.055546	0.050056	0.235851	0.045206	0.011202	0.077907	0.059937	0.147338	0.003815	0.370208	0.028634	0.006766	0.105863	0.072478	0.051445	0.048039	0.023621	0.008871	0.104278	0.398965	0.039281	0.006552	0.166274	0.054269	0.067648	0.016053	0.023714	0.049954	4.13414105084348	2.364222	0.00937138762360887	0.0738819375	0.003815	0.398965	H1.HESC.longNonPolyA	none	1.07767795401504	0.19257215051439	mid	mid	mid	low	high	mid	high	mid	mid	mid	mid	high	low	high	mid	low	high	mid	mid	mid	high	mid	mid	high	mid	mid	high	high	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000241860	ENSG00000241860	rest	nonFunctional	ENSG00000241860	0
ENSG00000244342.1	0	0	0	0	0	0	0	0	0	0	0.000264	0.000218	0	0	0	0	0	0	0	0.00013	0.000344	0	0.001019	0.112957	0.000128	0	0.511334	0.000609	0	0	0	0.000324	0.735881705416838	0.627327	0.00844920734061189	0.01960396875	0	0.511334	H1.HESC.longPolyA	H1.HESC.longPolyA	4.52680223447861	0.684951707059938	none	none	none	none	none	none	none	none	none	none	low	low	none	none	none	none	none	none	none	low	low	none	low	high	low	none	high	low	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000244342	ENSG00000244342	rest	nonFunctional	ENSG00000244342	0
